일자,제휴사명,년월,년,월,일,요일,주차,기간,매체,디바이스,상품,노출,클릭,목표 광고비,집행 광고비,목표 결제금액,결제거래액,결제순매출액,목표 결제건수,결제건수,목표CPP,CPP,목표UV(D),UV(D),목표 증분UV,증분 UV,제휴사명2,제휴사명3,디바이스2
2025-10-11,네이트_PC_S,2025-10,2025,10,11,토,41,2025-10-06~2025-10-12,NATE,PC,SA,137860,454,183871,183871,1582690,1182790,48989,26,19,7072,9677,0,0,0,0,05_네이트,09_네이트_PC_S,01_PC
2025-10-11,네이트_M_S,2025-10,2025,10,11,토,41,2025-10-06~2025-10-12,NATE,MOBILE,SA,41171,23,0,0,0,43660,5812,0,2,0,0,22,23,21,17,05_네이트,10_네이트_M_S,02_MC
2025-10-11,네이버_PC_BS,2025-10,2025,10,11,토,41,2025-10-06~2025-10-12,NAVER,PC,BR,9076,5116,937333,937334,40978840,27172072,1235828,351,248,2670,3780,0,0,0,0,01_네이버_BS,01_네이버_PC_BS,01_PC
2025-10-11,네이버_M_BS,2025-10,2025,10,11,토,41,2025-10-06~2025-10-12,NAVER,MOBILE,BR,28228,12023,1197000,1197000,66154940,63981650,1125561,717,656,1669,1825,3429,2892,2891,2058,01_네이버_BS,02_네이버_M_BS,02_MC
2025-10-11,구글_M_디멘드젠,2025-10,2025,10,11,토,41,2025-10-06~2025-10-12,GOOGLE,MOBILE,DemandGen,100026,3361,209678,228274,21220,97000,-256,3,3,69893,76091,2475,2695,1864,1786,08_구글_디멘드젠,15_구글_M_디멘드젠,02_MC
2025-10-12,네이버_PC_S,2025-10,2025,10,12,일,41,2025-10-06~2025-10-12,NAVER,PC,SA,28721,655,189180,57001,13426080,6577540,278182,101,90,1873,633,0,0,0,0,02_네이버_S,03_네이버_PC_S,01_PC
2025-10-12,네이버_M_S,2025-10,2025,10,12,일,41,2025-10-06~2025-10-12,NAVER,MOBILE,SA,2953959,27296,1972390,2281226,17183210,18488550,281257,156,270,12644,8449,9865,12693,7684,4558,02_네이버_S,04_네이버_M_S,02_MC
2025-10-12,다음_PC_S,2025-10,2025,10,12,일,41,2025-10-06~2025-10-12,DAUM,PC,SA,66,0,500,0,0,0,0,0,0,0,0,0,0,0,0,03_다음_S,05_다음_PC_S,01_PC
2025-10-12,다음_M_S,2025-10,2025,10,12,일,41,2025-10-06~2025-10-12,DAUM,MOBILE,SA,29,5,500,361,10000,0,0,1,0,500,0,7,18,4,18,03_다음_S,06_다음_M_S,02_MC
2025-10-12,구글_M_S,2025-10,2025,10,12,일,41,2025-10-06~2025-10-12,GOOGLE,MOBILE,SA,189826,4151,1060000,1043387,12385160,15734790,315766,179,159,5922,6562,1631,1472,1487,1207,04_구글_S,08_구글_M_S,02_MC
2025-10-12,구글_PC_S,2025-10,2025,10,12,일,41,2025-10-06~2025-10-12,GOOGLE,PC,SA,8107,2897,520000,322935,74216620,19963100,741263,606,261,858,1237,0,0,0,0,04_구글_S,07_구글_PC_S,01_PC
2025-10-12,네이버_PC_S_쇼핑,2025-10,2025,10,12,일,41,2025-10-06~2025-10-12,NAVER,PC,SH,339978,4506,260180,652641,22302920,14048580,1072642,173,110,1504,5933,0,0,0,0,06_네이버_쇼핑,11_네이버_PC_S_쇼핑,01_PC
2025-10-12,네이버_M_S_쇼핑,2025-10,2025,10,12,일,41,2025-10-06~2025-10-12,NAVER,MOBILE,SH,2255748,33923,3931880,3081943,104796380,83670060,2310530,1050,1103,3745,2794,11721,9942,10664,9433,06_네이버_쇼핑,12_네이버_M_S_쇼핑,02_MC
2025-10-12,구글_PC_S_쇼핑,2025-10,2025,10,12,일,41,2025-10-06~2025-10-12,GOOGLE,PC,SH,66848,549,0,33156,0,782380,74893,0,12,0,2763,0,0,0,0,07_구글_쇼핑,13_구글_PC_S_쇼핑,01_PC
2025-10-12,구글_M_S_쇼핑,2025-10,2025,10,12,일,41,2025-10-06~2025-10-12,GOOGLE,MOBILE,SH,352161,998,0,100196,0,2070400,-24427,0,21,0,4771,0,513,0,498,07_구글_쇼핑,14_구글_M_S_쇼핑,02_MC
2025-10-12,네이트_PC_S,2025-10,2025,10,12,일,41,2025-10-06~2025-10-12,NATE,PC,SA,124352,455,183871,183871,1668370,456990,33837,28,14,6567,13134,0,0,0,0,05_네이트,09_네이트_PC_S,01_PC
2025-10-12,네이트_M_S,2025-10,2025,10,12,일,41,2025-10-06~2025-10-12,NATE,MOBILE,SA,36723,26,0,0,0,0,0,0,0,0,0,20,22,19,18,05_네이트,10_네이트_M_S,02_MC
2025-10-12,네이버_PC_BS,2025-10,2025,10,12,일,41,2025-10-06~2025-10-12,NAVER,PC,BR,8402,4792,937333,937334,33356480,28132330,1513054,286,315,3277,2976,0,0,0,0,01_네이버_BS,01_네이버_PC_BS,01_PC
2025-10-12,네이버_M_BS,2025-10,2025,10,12,일,41,2025-10-06~2025-10-12,NAVER,MOBILE,BR,25769,11308,1197000,1197000,77968320,53782950,1338402,845,623,1417,1921,3429,2746,2837,2004,01_네이버_BS,02_네이버_M_BS,02_MC
2025-10-12,구글_M_디멘드젠,2025-10,2025,10,12,일,41,2025-10-06~2025-10-12,GOOGLE,MOBILE,DemandGen,109688,3452,209678,238478,19070,91060,768,3,4,69893,59620,2471,2815,1800,1866,08_구글_디멘드젠,15_구글_M_디멘드젠,02_MC
2025-10-13,네이버_PC_S,2025-10,2025,10,13,월,42,2025-10-13~2025-10-19,NAVER,PC,SA,214154,3180,439070,342751,47833790,39486520,2549841,359,305,1223,1124,0,0,0,0,02_네이버_S,03_네이버_PC_S,01_PC
2025-10-13,네이버_M_S,2025-10,2025,10,13,월,42,2025-10-13~2025-10-19,NAVER,MOBILE,SA,2894494,24173,2146870,2409666,20843220,13975440,-88716,187,153,11481,15749,10728,11949,8140,4023,02_네이버_S,04_네이버_M_S,02_MC
2025-10-13,다음_PC_S,2025-10,2025,10,13,월,42,2025-10-13~2025-10-19,DAUM,PC,SA,165,3,0,304,0,0,0,0,0,0,0,0,0,0,0,03_다음_S,05_다음_PC_S,01_PC
2025-10-13,다음_M_S,2025-10,2025,10,13,월,42,2025-10-13~2025-10-19,DAUM,MOBILE,SA,31,0,500,0,20000,0,0,2,0,250,0,7,8,3,8,03_다음_S,06_다음_M_S,02_MC
2025-10-13,구글_M_S,2025-10,2025,10,13,월,42,2025-10-13~2025-10-19,GOOGLE,MOBILE,SA,170427,4649,1060000,1078036,14331400,14339860,511773,207,224,5121,4813,1630,1554,1474,1204,04_구글_S,08_구글_M_S,02_MC
2025-10-13,구글_PC_S,2025-10,2025,10,13,월,42,2025-10-13~2025-10-19,GOOGLE,PC,SA,21232,8551,520000,599636,94216560,88718990,6453459,770,642,675,934,0,0,0,0,04_구글_S,07_구글_PC_S,01_PC
2025-10-13,네이버_PC_S_쇼핑,2025-10,2025,10,13,월,42,2025-10-13~2025-10-19,NAVER,PC,SH,713680,8992,1458760,1434719,33274190,26942610,1201750,178,240,8195,5978,0,0,0,0,06_네이버_쇼핑,11_네이버_PC_S_쇼핑,01_PC
2025-10-13,네이버_M_S_쇼핑,2025-10,2025,10,13,월,42,2025-10-13~2025-10-19,NAVER,MOBILE,SH,2479698,36301,4835231,5239497,148643860,92905350,2342502,1073,1191,4506,4399,12068,11899,10881,11191,06_네이버_쇼핑,12_네이버_M_S_쇼핑,02_MC
2025-10-13,구글_PC_S_쇼핑,2025-10,2025,10,13,월,42,2025-10-13~2025-10-19,GOOGLE,PC,SH,120709,1153,0,71062,0,889500,84546,0,24,0,2961,0,0,0,0,07_구글_쇼핑,13_구글_PC_S_쇼핑,01_PC
2025-10-13,구글_M_S_쇼핑,2025-10,2025,10,13,월,42,2025-10-13~2025-10-19,GOOGLE,MOBILE,SH,403338,1870,0,222426,0,1108710,74155,0,25,0,8897,0,1114,0,1081,07_구글_쇼핑,14_구글_M_S_쇼핑,02_MC
2025-10-13,네이트_PC_S,2025-10,2025,10,13,월,42,2025-10-13~2025-10-19,NATE,PC,SA,337408,777,183871,183871,3007020,986880,76929,50,26,3677,7072,0,0,0,0,05_네이트,09_네이트_PC_S,01_PC
2025-10-13,네이트_M_S,2025-10,2025,10,13,월,42,2025-10-13~2025-10-19,NATE,MOBILE,SA,43320,22,0,0,0,0,0,0,0,0,0,20,18,19,12,05_네이트,10_네이트_M_S,02_MC
2025-10-13,네이버_PC_BS,2025-10,2025,10,13,월,42,2025-10-13~2025-10-19,NAVER,PC,BR,25132,14755,937333,937334,197854940,132769891,8790056,1697,984,552,953,0,0,0,0,01_네이버_BS,01_네이버_PC_BS,01_PC
2025-10-13,네이버_M_BS,2025-10,2025,10,13,월,42,2025-10-13~2025-10-19,NAVER,MOBILE,BR,30153,12860,1197000,1197000,77968326,75118201,1523717,845,642,1417,1864,3436,3012,2789,2065,01_네이버_BS,02_네이버_M_BS,02_MC
2025-10-13,구글_M_디멘드젠,2025-10,2025,10,13,월,42,2025-10-13~2025-10-19,GOOGLE,MOBILE,DemandGen,83539,3171,209678,220504,82910,74210,85,5,3,41936,73501,2467,2521,1736,1712,08_구글_디멘드젠,15_구글_M_디멘드젠,02_MC
2025-10-14,네이버_PC_S,2025-10,2025,10,14,화,42,2025-10-13~2025-10-19,NAVER,PC,SA,180631,3448,363010,329954,43363700,51029460,3577958,325,325,1117,1015,0,0,0,0,02_네이버_S,03_네이버_PC_S,01_PC
2025-10-14,네이버_M_S,2025-10,2025,10,14,화,42,2025-10-13~2025-10-19,NAVER,MOBILE,SA,2562152,18574,1353190,1694914,13212310,18320990,197475,120,145,11277,11689,6766,9413,4998,2870,02_네이버_S,04_네이버_M_S,02_MC
2025-10-14,다음_PC_S,2025-10,2025,10,14,화,42,2025-10-13~2025-10-19,DAUM,PC,SA,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03_다음_S,05_다음_PC_S,01_PC
2025-10-14,다음_M_S,2025-10,2025,10,14,화,42,2025-10-13~2025-10-19,DAUM,MOBILE,SA,29,2,0,143,0,0,0,0,0,0,0,0,4,0,4,03_다음_S,06_다음_M_S,02_MC
2025-10-14,구글_M_S,2025-10,2025,10,14,화,42,2025-10-13~2025-10-19,GOOGLE,MOBILE,SA,174471,4375,1060000,909815,9927790,12339750,292822,143,131,7413,6945,1631,1434,1461,1133,04_구글_S,08_구글_M_S,02_MC
2025-10-14,구글_PC_S,2025-10,2025,10,14,화,42,2025-10-13~2025-10-19,GOOGLE,PC,SA,18600,7702,520000,444317,67603530,80004542,4937427,552,594,942,748,0,0,0,0,04_구글_S,07_구글_PC_S,01_PC
2025-10-14,네이버_PC_S_쇼핑,2025-10,2025,10,14,화,42,2025-10-13~2025-10-19,NAVER,PC,SH,604909,6894,1166610,982405,22084260,13687590,271263,171,143,6822,6870,0,0,0,0,06_네이버_쇼핑,11_네이버_PC_S_쇼핑,01_PC
2025-10-14,네이버_M_S_쇼핑,2025-10,2025,10,14,화,42,2025-10-13~2025-10-19,NAVER,MOBILE,SH,2373181,31219,4105230,4537286,78007670,74668790,1661902,930,758,4414,5986,11095,8336,9912,7807,06_네이버_쇼핑,12_네이버_M_S_쇼핑,02_MC
2025-10-14,구글_PC_S_쇼핑,2025-10,2025,10,14,화,42,2025-10-13~2025-10-19,GOOGLE,PC,SH,96733,1007,0,51992,0,1584390,119763,0,25,0,2080,0,1,0,1,07_구글_쇼핑,13_구글_PC_S_쇼핑,01_PC
2025-10-14,구글_M_S_쇼핑,2025-10,2025,10,14,화,42,2025-10-13~2025-10-19,GOOGLE,MOBILE,SH,435265,2851,0,348294,0,2287660,26814,0,40,0,8707,0,1710,0,1574,07_구글_쇼핑,14_구글_M_S_쇼핑,02_MC
2025-10-14,네이트_PC_S,2025-10,2025,10,14,화,42,2025-10-13~2025-10-19,NATE,PC,SA,330044,763,183871,183871,2220090,1726170,143288,37,26,4969,7072,0,0,0,0,05_네이트,09_네이트_PC_S,01_PC
2025-10-14,네이트_M_S,2025-10,2025,10,14,화,42,2025-10-13~2025-10-19,NATE,MOBILE,SA,45866,28,0,0,0,30330,1165,0,1,0,0,19,24,18,21,05_네이트,10_네이트_M_S,02_MC
2025-10-14,네이버_PC_BS,2025-10,2025,10,14,화,42,2025-10-13~2025-10-19,NAVER,PC,BR,24146,13601,937333,937334,132864960,133807863,8883108,1140,931,822,1007,0,0,0,0,01_네이버_BS,01_네이버_PC_BS,01_PC
2025-10-14,네이버_M_BS,2025-10,2025,10,14,화,42,2025-10-13~2025-10-19,NAVER,MOBILE,BR,29608,12134,1197000,1197000,55238500,76437820,3242631,599,499,1998,2399,3423,2881,2724,1932,01_네이버_BS,02_네이버_M_BS,02_MC
2025-10-14,구글_M_디멘드젠,2025-10,2025,10,14,화,42,2025-10-13~2025-10-19,GOOGLE,MOBILE,DemandGen,92036,3144,209678,228821,62260,73550,5763,2,3,104839,76274,2467,2545,1675,1538,08_구글_디멘드젠,15_구글_M_디멘드젠,02_MC
2025-10-15,네이버_PC_S,2025-10,2025,10,15,수,42,2025-10-13~2025-10-19,NAVER,PC,SA,158995,2998,346780,287575,41363700,41941722,2873478,310,290,1119,992,0,0,0,0,02_네이버_S,03_네이버_PC_S,01_PC
2025-10-15,네이버_M_S,2025-10,2025,10,15,수,42,2025-10-13~2025-10-19,NAVER,MOBILE,SA,2875480,18218,1243990,1583916,12478290,10863680,231776,113,150,11009,10559,6220,9645,4470,3136,02_네이버_S,04_네이버_M_S,02_MC
2025-10-15,다음_PC_S,2025-10,2025,10,15,수,42,2025-10-13~2025-10-19,DAUM,PC,SA,185,2,0,133,0,39000,3035,0,1,0,133,0,0,0,0,03_다음_S,05_다음_PC_S,01_PC
2025-10-15,다음_M_S,2025-10,2025,10,15,수,42,2025-10-13~2025-10-19,DAUM,MOBILE,SA,51,3,0,228,0,0,0,0,0,0,0,0,10,0,10,03_다음_S,06_다음_M_S,02_MC
2025-10-15,구글_M_S,2025-10,2025,10,15,수,42,2025-10-13~2025-10-19,GOOGLE,MOBILE,SA,174505,4366,1060000,1001473,9927790,17197100,611012,143,163,7413,6144,1631,1473,1448,1192,04_구글_S,08_구글_M_S,02_MC
2025-10-15,구글_PC_S,2025-10,2025,10,15,수,42,2025-10-13~2025-10-19,GOOGLE,PC,SA,17037,7186,520000,475406,63096620,92964912,5181807,515,590,1010,806,0,0,0,0,04_구글_S,07_구글_PC_S,01_PC
2025-10-15,네이버_PC_S_쇼핑,2025-10,2025,10,15,수,42,2025-10-13~2025-10-19,NAVER,PC,SH,526619,5848,1029360,735908,22295540,15050150,741271,173,127,5950,5795,0,0,0,0,06_네이버_쇼핑,11_네이버_PC_S_쇼핑,01_PC
2025-10-15,네이버_M_S_쇼핑,2025-10,2025,10,15,수,42,2025-10-13~2025-10-19,NAVER,MOBILE,SH,2498900,30075,4042270,3980035,74400250,59926500,1662389,887,654,4557,6086,10925,7766,9671,7236,06_네이버_쇼핑,12_네이버_M_S_쇼핑,02_MC
2025-10-15,구글_PC_S_쇼핑,2025-10,2025,10,15,수,42,2025-10-13~2025-10-19,GOOGLE,PC,SH,96881,1040,0,59082,0,2924190,95946,0,35,0,1688,0,1,0,1,07_구글_쇼핑,13_구글_PC_S_쇼핑,01_PC
2025-10-15,구글_M_S_쇼핑,2025-10,2025,10,15,수,42,2025-10-13~2025-10-19,GOOGLE,MOBILE,SH,524167,4408,0,593357,0,5505850,157139,0,49,0,12109,0,2439,0,2104,07_구글_쇼핑,14_구글_M_S_쇼핑,02_MC
2025-10-15,네이트_PC_S,2025-10,2025,10,15,수,42,2025-10-13~2025-10-19,NATE,PC,SA,304322,730,183871,183871,2096750,3727880,350532,35,26,5253,7072,0,0,0,0,05_네이트,09_네이트_PC_S,01_PC
2025-10-15,네이트_M_S,2025-10,2025,10,15,수,42,2025-10-13~2025-10-19,NATE,MOBILE,SA,40228,20,0,0,0,0,0,0,0,0,0,19,20,20,18,05_네이트,10_네이트_M_S,02_MC
2025-10-15,네이버_PC_BS,2025-10,2025,10,15,수,42,2025-10-13~2025-10-19,NAVER,PC,BR,22769,12797,937333,937334,121676910,148829900,9062795,1044,883,898,1062,0,0,0,0,01_네이버_BS,01_네이버_PC_BS,01_PC
2025-10-15,네이버_M_BS,2025-10,2025,10,15,수,42,2025-10-13~2025-10-19,NAVER,MOBILE,BR,28585,11553,1197000,1197000,54133730,68494382,2279224,587,521,2039,2298,3429,2877,2675,1906,01_네이버_BS,02_네이버_M_BS,02_MC
2025-10-15,구글_M_디멘드젠,2025-10,2025,10,15,수,42,2025-10-13~2025-10-19,GOOGLE,MOBILE,DemandGen,89522,3255,209678,232253,59020,0,0,2,0,104839,0,2467,2584,1614,1531,08_구글_디멘드젠,15_구글_M_디멘드젠,02_MC
2025-10-16,네이버_PC_S,2025-10,2025,10,16,목,42,2025-10-13~2025-10-19,NAVER,PC,SA,167262,3233,323660,315191,38165830,43315720,2896882,286,282,1132,1118,0,0,0,0,02_네이버_S,03_네이버_PC_S,01_PC
2025-10-16,네이버_M_S,2025-10,2025,10,16,목,42,2025-10-13~2025-10-19,NAVER,MOBILE,SA,2796330,18203,1114390,1545745,12478290,9880510,-73541,113,125,9862,12366,5572,9661,3892,2934,02_네이버_S,04_네이버_M_S,02_MC
2025-10-16,다음_PC_S,2025-10,2025,10,16,목,42,2025-10-13~2025-10-19,DAUM,PC,SA,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03_다음_S,05_다음_PC_S,01_PC
2025-10-16,다음_M_S,2025-10,2025,10,16,목,42,2025-10-13~2025-10-19,DAUM,MOBILE,SA,46,4,500,295,10000,13400,1698,1,1,500,295,7,8,6,8,03_다음_S,06_다음_M_S,02_MC
2025-10-16,구글_M_S,2025-10,2025,10,16,목,42,2025-10-13~2025-10-19,GOOGLE,MOBILE,SA,175875,4080,1060000,924144,9652020,22223080,390409,139,127,7626,7277,1631,1406,1435,1123,04_구글_S,08_구글_M_S,02_MC
2025-10-16,구글_PC_S,2025-10,2025,10,16,목,42,2025-10-13~2025-10-19,GOOGLE,PC,SA,16516,6944,520000,415499,67603530,52435110,3822889,552,469,942,886,0,1,0,1,04_구글_S,07_구글_PC_S,01_PC
2025-10-16,네이버_PC_S_쇼핑,2025-10,2025,10,16,목,42,2025-10-13~2025-10-19,NAVER,PC,SH,514752,5538,960740,662559,16577450,13218330,518592,128,93,7506,7124,0,0,0,0,06_네이버_쇼핑,11_네이버_PC_S_쇼핑,01_PC
2025-10-16,네이버_M_S_쇼핑,2025-10,2025,10,16,목,42,2025-10-13~2025-10-19,NAVER,MOBILE,SH,2343947,28671,3880780,3597384,71289000,63255870,1716364,850,624,4566,5765,10489,7431,9199,6854,06_네이버_쇼핑,12_네이버_M_S_쇼핑,02_MC
2025-10-16,구글_PC_S_쇼핑,2025-10,2025,10,16,목,42,2025-10-13~2025-10-19,GOOGLE,PC,SH,74031,850,0,53103,0,7251190,632724,0,34,0,1562,0,0,0,0,07_구글_쇼핑,13_구글_PC_S_쇼핑,01_PC
2025-10-16,구글_M_S_쇼핑,2025-10,2025,10,16,목,42,2025-10-13~2025-10-19,GOOGLE,MOBILE,SH,377493,3475,0,490557,0,1009890,47024,0,30,0,16352,0,1981,0,1602,07_구글_쇼핑,14_구글_M_S_쇼핑,02_MC
2025-10-16,네이트_PC_S,2025-10,2025,10,16,목,42,2025-10-13~2025-10-19,NATE,PC,SA,314468,675,183871,183871,2096750,5221510,19685,35,33,5253,5572,0,0,0,0,05_네이트,09_네이트_PC_S,01_PC
2025-10-16,네이트_M_S,2025-10,2025,10,16,목,42,2025-10-13~2025-10-19,NATE,MOBILE,SA,41847,19,0,0,0,50070,3715,0,3,0,0,19,13,20,10,05_네이트,10_네이트_M_S,02_MC
2025-10-16,네이버_PC_BS,2025-10,2025,10,16,목,42,2025-10-13~2025-10-19,NAVER,PC,BR,22293,12543,937333,937334,119300800,112087900,7931658,1023,791,916,1185,0,0,0,0,01_네이버_BS,01_네이버_PC_BS,01_PC
2025-10-16,네이버_M_BS,2025-10,2025,10,16,목,42,2025-10-13~2025-10-19,NAVER,MOBILE,BR,26767,10753,1197001,1197000,50819420,44371260,1467383,551,502,2172,2384,3429,2785,2621,1808,01_네이버_BS,02_네이버_M_BS,02_MC
2025-10-16,구글_M_디멘드젠,2025-10,2025,10,16,목,42,2025-10-13~2025-10-19,GOOGLE,MOBILE,DemandGen,70424,2629,209678,188451,56100,13200,676,2,1,104839,188451,2467,2112,1553,1241,08_구글_디멘드젠,15_구글_M_디멘드젠,02_MC
2025-10-17,네이버_PC_S,2025-10,2025,10,17,금,42,2025-10-13~2025-10-19,NAVER,PC,SA,144585,2858,362100,256415,38165830,41469700,2715203,286,276,1266,929,0,0,0,0,02_네이버_S,03_네이버_PC_S,01_PC
2025-10-17,네이버_M_S,2025-10,2025,10,17,금,42,2025-10-13~2025-10-19,NAVER,MOBILE,SA,2642332,16757,1074590,1358225,11744270,13041780,95674,106,105,10138,12935,5373,9015,3645,2587,02_네이버_S,04_네이버_M_S,02_MC
2025-10-17,다음_PC_S,2025-10,2025,10,17,금,42,2025-10-13~2025-10-19,DAUM,PC,SA,121,1,0,67,0,17260,2496,0,1,0,67,0,0,0,0,03_다음_S,05_다음_PC_S,01_PC
2025-10-17,다음_M_S,2025-10,2025,10,17,금,42,2025-10-13~2025-10-19,DAUM,MOBILE,SA,55,6,0,418,0,97630,7000,0,2,0,209,0,10,0,10,03_다음_S,06_다음_M_S,02_MC
2025-10-17,구글_M_S,2025-10,2025,10,17,금,42,2025-10-13~2025-10-19,GOOGLE,MOBILE,SA,165857,3853,1060000,892646,9720960,18088880,626864,140,118,7571,7565,1631,1369,1422,1052,04_구글_S,08_구글_M_S,02_MC
2025-10-17,구글_PC_S,2025-10,2025,10,17,금,42,2025-10-13~2025-10-19,GOOGLE,PC,SA,14630,6090,520000,346363,58589720,64579991,4284297,479,407,1086,851,0,0,0,0,04_구글_S,07_구글_PC_S,01_PC
2025-10-17,네이버_PC_S_쇼핑,2025-10,2025,10,17,금,42,2025-10-13~2025-10-19,NAVER,PC,SH,416138,4447,926430,466146,18154890,12335200,634449,141,86,6570,5420,0,0,0,0,06_네이버_쇼핑,11_네이버_PC_S_쇼핑,01_PC
2025-10-17,네이버_M_S_쇼핑,2025-10,2025,10,17,금,42,2025-10-13~2025-10-19,NAVER,MOBILE,SH,2378045,28590,3860040,4187087,69503830,48202340,874990,829,597,4656,7014,10433,7454,9064,6891,06_네이버_쇼핑,12_네이버_M_S_쇼핑,02_MC
2025-10-17,구글_PC_S_쇼핑,2025-10,2025,10,17,금,42,2025-10-13~2025-10-19,GOOGLE,PC,SH,69939,837,0,32432,0,4662780,232754,0,37,0,877,0,0,0,0,07_구글_쇼핑,13_구글_PC_S_쇼핑,01_PC
2025-10-17,구글_M_S_쇼핑,2025-10,2025,10,17,금,42,2025-10-13~2025-10-19,GOOGLE,MOBILE,SH,272373,1726,0,165485,0,1348440,67584,0,16,0,10343,0,912,0,693,07_구글_쇼핑,14_구글_M_S_쇼핑,02_MC
2025-10-17,네이트_PC_S,2025-10,2025,10,17,금,42,2025-10-13~2025-10-19,NATE,PC,SA,290343,685,183871,183871,1973420,2408150,237132,33,32,5572,5746,0,0,0,0,05_네이트,09_네이트_PC_S,01_PC
2025-10-17,네이트_M_S,2025-10,2025,10,17,금,42,2025-10-13~2025-10-19,NATE,MOBILE,SA,43897,21,0,0,0,92830,4199,0,3,0,0,19,14,20,11,05_네이트,10_네이트_M_S,02_MC
2025-10-17,네이버_PC_BS,2025-10,2025,10,17,금,42,2025-10-13~2025-10-19,NAVER,PC,BR,19182,10707,937333,937334,109112737,101649044,6198673,936,673,1001,1393,0,0,0,0,01_네이버_BS,01_네이버_PC_BS,01_PC
2025-10-17,네이버_M_BS,2025-10,2025,10,17,금,42,2025-10-13~2025-10-19,NAVER,MOBILE,BR,24570,9709,1197001,1197000,50267030,45219402,1056061,545,374,2196,3201,3429,2359,2568,1510,01_네이버_BS,02_네이버_M_BS,02_MC
2025-10-17,구글_M_디멘드젠,2025-10,2025,10,17,금,42,2025-10-13~2025-10-19,GOOGLE,MOBILE,DemandGen,109294,3181,209678,261399,53830,0,0,2,0,104839,0,2467,10,1492,1,08_구글_디멘드젠,15_구글_M_디멘드젠,02_MC
2025-10-18,네이버_PC_S,2025-10,2025,10,18,토,42,2025-10-13~2025-10-19,NAVER,PC,SA,15876,684,73980,52250,5274880,12248220,657112,40,95,1850,550,0,0,0,0,02_네이버_S,03_네이버_PC_S,01_PC
2025-10-18,네이버_M_S,2025-10,2025,10,18,토,42,2025-10-13~2025-10-19,NAVER,MOBILE,SA,2180044,13296,875590,910100,3523280,5921010,16373,33,72,26533,12640,4378,7599,2882,2005,02_네이버_S,04_네이버_M_S,02_MC
2025-10-18,다음_PC_S,2025-10,2025,10,18,토,42,2025-10-13~2025-10-19,DAUM,PC,SA,45,1,0,67,0,0,0,0,0,0,0,0,0,0,0,03_다음_S,05_다음_PC_S,01_PC
2025-10-18,다음_M_S,2025-10,2025,10,18,토,42,2025-10-13~2025-10-19,DAUM,MOBILE,SA,57,4,0,285,0,0,0,0,0,0,0,0,14,0,13,03_다음_S,06_다음_M_S,02_MC
2025-10-18,구글_M_S,2025-10,2025,10,18,토,42,2025-10-13~2025-10-19,GOOGLE,MOBILE,SA,160052,3439,1060000,823131,5791210,7016470,205895,84,101,12619,8150,1631,1320,1409,1027,04_구글_S,08_구글_M_S,02_MC
2025-10-18,구글_PC_S,2025-10,2025,10,18,토,42,2025-10-13~2025-10-19,GOOGLE,PC,SA,5324,2090,520000,216179,19830370,14356510,472920,162,166,3210,1302,0,0,0,0,04_구글_S,07_구글_PC_S,01_PC
